,activityobjectid,activitycodetypeobjectid,activitycodeobjectid,projectobjectid,activitycodedescription,activitycodetypename,activitycodetypescope,activitycodevalue,activityid,activityname,issecurecode,lastupdateuser,lastupdatedate,createuser,createdate
9647,113844,2286,13331,4829,Not applicable,G18a - Warning Activity Identifier,AS_Global,N/A,AC-C-130,Access TS - Structural Upgrades,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:13.953000000
9648,113844,2287,13333,4829,1st Re-Baseline Activity,G19 - Baseline Rev,AS_Global,BL1,AC-C-130,Access TS - Structural Upgrades,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:13.953000000
9649,113844,2288,13334,4829,Not applicable,G22 - Interface Links Projects,AS_Global,N/A,AC-C-130,Access TS - Structural Upgrades,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:13.957000000
9650,113844,2289,13337,4829,Not applicable,G27 - Cx Phase,AS_Global,N/A,AC-C-130,Access TS - Structural Upgrades,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:13.957000000
9651,113844,2290,13340,4829,Not applicable,G28 - Fab Work Location,AS_Global,N/A,AC-C-130,Access TS - Structural Upgrades,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:13.960000000
9652,113844,2291,13344,4829,Not applicable,G29 - Interface Among Subs / Handover,AS_Global,N/A,AC-C-130,Access TS - Structural Upgrades,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:13.960000000
9653,113844,2292,13349,4829,Not applicable,G30 - Milestone Payments,AS_Global,N/A,AC-C-130,Access TS - Structural Upgrades,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:13.960000000
9654,113844,2293,13350,4829,Not applicable,G31 - Procurement Priority,AS_Global,N/A,AC-C-130,Access TS - Structural Upgrades,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:13.963000000
9655,113844,2294,13352,4829,Not applicable,G33 - Pipe Size,AS_Global,N/A,AC-C-130,Access TS - Structural Upgrades,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:13.963000000
9656,113525,2293,13350,4829,Not applicable,G31 - Procurement Priority,AS_Global,N/A,SV-P-025,Slurry Valves - Final TBA,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.083000000
9657,113525,2294,13352,4829,Not applicable,G33 - Pipe Size,AS_Global,N/A,SV-P-025,Slurry Valves - Final TBA,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.083000000
9658,113525,2295,13355,4829,Not applicable,G35 - Sub-Contractor Mode,AS_Global,N/A,SV-P-025,Slurry Valves - Final TBA,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.083000000
9659,113525,2296,13358,4829,Not applicable,G36 - Project Document Types,AS_Global,N/A,SV-P-025,Slurry Valves - Final TBA,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.087000000
9660,113525,2297,13361,4829,Not applicable,G37 - IPCS Level 2 (Optional),AS_Global,N/A,SV-P-025,Slurry Valves - Final TBA,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.087000000
9661,113525,2300,13377,4829,Terminal Station,Zone,AS_Project,4.TS,SV-P-025,Slurry Valves - Final TBA,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.090000000
9662,113525,2301,13380,4829,Transfer Line,Package,AS_Project,TFR,SV-P-025,Slurry Valves - Final TBA,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.090000000
9663,113525,5262,16985,4829,Sub-Contractor Schedule,G38 - Sub-Contractor or Vendor schedule,AS_Global,SUB,SV-P-025,Slurry Valves - Final TBA,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 16:53:30.143000000
9664,113525,11778,33636,4829,MECH EQUIP,G16 - Discipline,AS_Global,EQ,SV-P-025,Slurry Valves - Final TBA,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 12:55:40.870000000
9665,113526,2274,13282,4829,Phase 4 - Design,G02 - JSTEPS,AS_Global,P4,SV-P-030,Slurry Valves - Receive Commercial Bids,N,Admin,2023-06-04 15:40:20.703000000,Admin,2019-03-18 10:55:50.090000000
9666,113526,2275,13286,4829,PMC - Project Management Contract,G05 - Contract Type,AS_Global,1,SV-P-030,Slurry Valves - Receive Commercial Bids,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.093000000
9667,113526,2276,13287,4829,JESA Morocco,G07 - Location,AS_Global,1,SV-P-030,Slurry Valves - Receive Commercial Bids,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.093000000
9668,113526,2277,13288,4829,Flexibility,G08 - Project Gender,AS_Global,B,SV-P-030,Slurry Valves - Receive Commercial Bids,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.097000000
9669,113526,2278,13291,4829,Not applicable,G10 - OCP Field - Milestones,AS_Global,N/A,SV-P-030,Slurry Valves - Receive Commercial Bids,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.097000000
9670,113526,2279,13293,4829,ISBL & OSBL Common,G11 - Battery Limit,AS_Global,C0,SV-P-030,Slurry Valves - Receive Commercial Bids,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.100000000
9671,113526,2280,13294,4829,JESA,G12 - Supplier / Subs,AS_Global,JSA,SV-P-030,Slurry Valves - Receive Commercial Bids,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.100000000
9672,113526,2281,13311,4829,MEPV - Valves - All-in,G14 - Equipment Type,AS_Global,KTRAA,SV-P-030,Slurry Valves - Receive Commercial Bids,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.100000000
9673,113526,2282,13315,4829,Not applicable,G15 - Cx Systems,AS_Global,N/A,SV-P-030,Slurry Valves - Receive Commercial Bids,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.103000000
9674,113789,2282,13315,4829,Not applicable,G15 - Cx Systems,AS_Global,N/A,EI-C-10a10,E&I HS - Pull Cable for Plant Lighting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.020000000
9675,113789,2284,13327,4829,Initial Scope,G17 - Change Mgmt,AS_Global,INS,EI-C-10a10,E&I HS - Pull Cable for Plant Lighting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.023000000
9676,113789,2285,13328,4829,Not applicable,G18 - Early Warning,AS_Global,N/A,EI-C-10a10,E&I HS - Pull Cable for Plant Lighting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.023000000
9677,113789,2286,13331,4829,Not applicable,G18a - Warning Activity Identifier,AS_Global,N/A,EI-C-10a10,E&I HS - Pull Cable for Plant Lighting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.027000000
9678,113789,2287,13333,4829,1st Re-Baseline Activity,G19 - Baseline Rev,AS_Global,BL1,EI-C-10a10,E&I HS - Pull Cable for Plant Lighting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.027000000
9679,113789,2288,13334,4829,Not applicable,G22 - Interface Links Projects,AS_Global,N/A,EI-C-10a10,E&I HS - Pull Cable for Plant Lighting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.030000000
9680,113789,2289,13337,4829,Not applicable,G27 - Cx Phase,AS_Global,N/A,EI-C-10a10,E&I HS - Pull Cable for Plant Lighting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.030000000
9681,113789,2290,13340,4829,Not applicable,G28 - Fab Work Location,AS_Global,N/A,EI-C-10a10,E&I HS - Pull Cable for Plant Lighting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.030000000
9682,113789,2291,13344,4829,Not applicable,G29 - Interface Among Subs / Handover,AS_Global,N/A,EI-C-10a10,E&I HS - Pull Cable for Plant Lighting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.033000000
9683,113789,2292,13349,4829,Not applicable,G30 - Milestone Payments,AS_Global,N/A,EI-C-10a10,E&I HS - Pull Cable for Plant Lighting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.033000000
9684,113789,2293,13350,4829,Not applicable,G31 - Procurement Priority,AS_Global,N/A,EI-C-10a10,E&I HS - Pull Cable for Plant Lighting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.037000000
9685,113789,2294,13352,4829,Not applicable,G33 - Pipe Size,AS_Global,N/A,EI-C-10a10,E&I HS - Pull Cable for Plant Lighting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.037000000
9686,113789,2295,13354,4829,Sub-Contractor Supply & Install,G35 - Sub-Contractor Mode,AS_Global,SSI,EI-C-10a10,E&I HS - Pull Cable for Plant Lighting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.040000000
9687,113789,2296,13358,4829,Not applicable,G36 - Project Document Types,AS_Global,N/A,EI-C-10a10,E&I HS - Pull Cable for Plant Lighting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.040000000
9688,113789,2297,13361,4829,Not applicable,G37 - IPCS Level 2 (Optional),AS_Global,N/A,EI-C-10a10,E&I HS - Pull Cable for Plant Lighting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.040000000
9689,113789,2300,13393,4829,Head Station,Zone,AS_Project,1.HS,EI-C-10a10,E&I HS - Pull Cable for Plant Lighting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.043000000
9690,113789,2301,13400,4829,Additional Tanks,Package,AS_Project,TNK,EI-C-10a10,E&I HS - Pull Cable for Plant Lighting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.043000000
9691,113526,2284,13327,4829,Initial Scope,G17 - Change Mgmt,AS_Global,INS,SV-P-030,Slurry Valves - Receive Commercial Bids,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.107000000
9692,113526,2285,13328,4829,Not applicable,G18 - Early Warning,AS_Global,N/A,SV-P-030,Slurry Valves - Receive Commercial Bids,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.107000000
9693,113526,2286,13331,4829,Not applicable,G18a - Warning Activity Identifier,AS_Global,N/A,SV-P-030,Slurry Valves - Receive Commercial Bids,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.110000000
9694,113526,2287,13333,4829,1st Re-Baseline Activity,G19 - Baseline Rev,AS_Global,BL1,SV-P-030,Slurry Valves - Receive Commercial Bids,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.110000000
9695,113526,2288,13334,4829,Not applicable,G22 - Interface Links Projects,AS_Global,N/A,SV-P-030,Slurry Valves - Receive Commercial Bids,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.110000000
9696,113526,2289,13337,4829,Not applicable,G27 - Cx Phase,AS_Global,N/A,SV-P-030,Slurry Valves - Receive Commercial Bids,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.113000000
9697,113526,2290,13340,4829,Not applicable,G28 - Fab Work Location,AS_Global,N/A,SV-P-030,Slurry Valves - Receive Commercial Bids,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.113000000
9698,113526,2291,13344,4829,Not applicable,G29 - Interface Among Subs / Handover,AS_Global,N/A,SV-P-030,Slurry Valves - Receive Commercial Bids,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.117000000
9699,113526,2292,13349,4829,Not applicable,G30 - Milestone Payments,AS_Global,N/A,SV-P-030,Slurry Valves - Receive Commercial Bids,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.133000000
9700,113526,2293,13350,4829,Not applicable,G31 - Procurement Priority,AS_Global,N/A,SV-P-030,Slurry Valves - Receive Commercial Bids,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.133000000
9701,113526,2294,13352,4829,Not applicable,G33 - Pipe Size,AS_Global,N/A,SV-P-030,Slurry Valves - Receive Commercial Bids,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.137000000
9702,113526,2295,13355,4829,Not applicable,G35 - Sub-Contractor Mode,AS_Global,N/A,SV-P-030,Slurry Valves - Receive Commercial Bids,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.140000000
9703,113526,2296,13358,4829,Not applicable,G36 - Project Document Types,AS_Global,N/A,SV-P-030,Slurry Valves - Receive Commercial Bids,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.140000000
9704,113526,2297,13361,4829,Not applicable,G37 - IPCS Level 2 (Optional),AS_Global,N/A,SV-P-030,Slurry Valves - Receive Commercial Bids,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.140000000
9705,113526,2300,13377,4829,Terminal Station,Zone,AS_Project,4.TS,SV-P-030,Slurry Valves - Receive Commercial Bids,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.143000000
9706,113526,2301,13380,4829,Transfer Line,Package,AS_Project,TFR,SV-P-030,Slurry Valves - Receive Commercial Bids,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:50.143000000
9707,113526,5262,16985,4829,Sub-Contractor Schedule,G38 - Sub-Contractor or Vendor schedule,AS_Global,SUB,SV-P-030,Slurry Valves - Receive Commercial Bids,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 16:53:30.160000000
9708,113844,2295,13354,4829,Sub-Contractor Supply & Install,G35 - Sub-Contractor Mode,AS_Global,SSI,AC-C-130,Access TS - Structural Upgrades,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:13.967000000
9709,113844,2296,13358,4829,Not applicable,G36 - Project Document Types,AS_Global,N/A,AC-C-130,Access TS - Structural Upgrades,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:13.967000000
9710,113844,2297,13361,4829,Not applicable,G37 - IPCS Level 2 (Optional),AS_Global,N/A,AC-C-130,Access TS - Structural Upgrades,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:13.970000000
9711,113844,2300,13377,4829,Terminal Station,Zone,AS_Project,4.TS,AC-C-130,Access TS - Structural Upgrades,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:13.970000000
9712,113844,2301,13385,4829,Access Upgrade,Package,AS_Project,ACS,AC-C-130,Access TS - Structural Upgrades,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:13.970000000
9713,113844,5262,16985,4829,Sub-Contractor Schedule,G38 - Sub-Contractor or Vendor schedule,AS_Global,SUB,AC-C-130,Access TS - Structural Upgrades,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 16:53:35.533000000
9714,113844,11778,33629,4829,STRUCTURAL,G16 - Discipline,AS_Global,ST,AC-C-130,Access TS - Structural Upgrades,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 13:06:50.737000000
9715,113845,2274,13285,4829,Phase 5 - Build,G02 - JSTEPS,AS_Global,P5,AC-C-140,Access DO - Structural Upgrades,N,Admin,2023-06-04 15:40:22.327000000,Admin,2019-03-18 10:56:13.973000000
9716,113845,2275,13286,4829,PMC - Project Management Contract,G05 - Contract Type,AS_Global,1,AC-C-140,Access DO - Structural Upgrades,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:13.977000000
9717,113845,2276,13287,4829,JESA Morocco,G07 - Location,AS_Global,1,AC-C-140,Access DO - Structural Upgrades,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:13.977000000
9718,113845,2277,13288,4829,Flexibility,G08 - Project Gender,AS_Global,B,AC-C-140,Access DO - Structural Upgrades,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:13.977000000
9719,113845,2278,13291,4829,Not applicable,G10 - OCP Field - Milestones,AS_Global,N/A,AC-C-140,Access DO - Structural Upgrades,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:13.980000000
9720,113845,2279,13293,4829,ISBL & OSBL Common,G11 - Battery Limit,AS_Global,C0,AC-C-140,Access DO - Structural Upgrades,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:13.980000000
9721,113845,2280,13304,4829,AS-Industry,G12 - Supplier / Subs,AS_Global,ASI,AC-C-140,Access DO - Structural Upgrades,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:13.980000000
9722,113845,2281,13310,4829,Not applicable,G14 - Equipment Type,AS_Global,N/A,AC-C-140,Access DO - Structural Upgrades,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:13.983000000
9723,113845,2282,13315,4829,Not applicable,G15 - Cx Systems,AS_Global,N/A,AC-C-140,Access DO - Structural Upgrades,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:13.983000000
9724,113845,2284,13327,4829,Initial Scope,G17 - Change Mgmt,AS_Global,INS,AC-C-140,Access DO - Structural Upgrades,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:13.987000000
9725,113845,2285,13328,4829,Not applicable,G18 - Early Warning,AS_Global,N/A,AC-C-140,Access DO - Structural Upgrades,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:13.990000000
9726,113789,5262,16985,4829,Sub-Contractor Schedule,G38 - Sub-Contractor or Vendor schedule,AS_Global,SUB,EI-C-10a10,E&I HS - Pull Cable for Plant Lighting,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 16:53:34.620000000
9727,113789,11778,33635,4829,ELECTRICAL,G16 - Discipline,AS_Global,EL,EI-C-10a10,E&I HS - Pull Cable for Plant Lighting,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-11-04 10:47:34.070000000
9728,113790,2274,13285,4829,Phase 5 - Build,G02 - JSTEPS,AS_Global,P5,EI-C-135,E&I HS - Terminate Agitators,N,Admin,2023-06-04 15:40:22.073000000,Admin,2019-03-18 10:56:10.047000000
9729,113790,2275,13286,4829,PMC - Project Management Contract,G05 - Contract Type,AS_Global,1,EI-C-135,E&I HS - Terminate Agitators,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.047000000
9730,113790,2276,13287,4829,JESA Morocco,G07 - Location,AS_Global,1,EI-C-135,E&I HS - Terminate Agitators,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.050000000
9731,113790,2277,13288,4829,Flexibility,G08 - Project Gender,AS_Global,B,EI-C-135,E&I HS - Terminate Agitators,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.050000000
9732,113790,2278,13291,4829,Not applicable,G10 - OCP Field - Milestones,AS_Global,N/A,EI-C-135,E&I HS - Terminate Agitators,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.050000000
9733,113790,2279,13293,4829,ISBL & OSBL Common,G11 - Battery Limit,AS_Global,C0,EI-C-135,E&I HS - Terminate Agitators,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.053000000
9734,113790,2280,13302,4829,Centrelec,G12 - Supplier / Subs,AS_Global,CEN,EI-C-135,E&I HS - Terminate Agitators,N,Goudiabys,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.053000000
9735,113790,2281,13314,4829,EE - ELECTRICAL EQUIPMENT,G14 - Equipment Type,AS_Global,P0000,EI-C-135,E&I HS - Terminate Agitators,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.057000000
9736,113790,2282,13315,4829,Not applicable,G15 - Cx Systems,AS_Global,N/A,EI-C-135,E&I HS - Terminate Agitators,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.060000000
9737,113790,2284,13327,4829,Initial Scope,G17 - Change Mgmt,AS_Global,INS,EI-C-135,E&I HS - Terminate Agitators,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.060000000
9738,113790,2285,13328,4829,Not applicable,G18 - Early Warning,AS_Global,N/A,EI-C-135,E&I HS - Terminate Agitators,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.063000000
9739,113790,2286,13331,4829,Not applicable,G18a - Warning Activity Identifier,AS_Global,N/A,EI-C-135,E&I HS - Terminate Agitators,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.063000000
9740,113790,2287,13333,4829,1st Re-Baseline Activity,G19 - Baseline Rev,AS_Global,BL1,EI-C-135,E&I HS - Terminate Agitators,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.067000000
9741,113790,2288,13334,4829,Not applicable,G22 - Interface Links Projects,AS_Global,N/A,EI-C-135,E&I HS - Terminate Agitators,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.067000000
9742,113790,2289,13337,4829,Not applicable,G27 - Cx Phase,AS_Global,N/A,EI-C-135,E&I HS - Terminate Agitators,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.070000000
9743,113790,2290,13340,4829,Not applicable,G28 - Fab Work Location,AS_Global,N/A,EI-C-135,E&I HS - Terminate Agitators,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.070000000
9744,113595,2301,13400,4829,Additional Tanks,Package,AS_Project,TNK,ST-P-45,Slurry Tks - CAD Complete,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:55.410000000
9745,113595,5262,16985,4829,Sub-Contractor Schedule,G38 - Sub-Contractor or Vendor schedule,AS_Global,SUB,ST-P-45,Slurry Tks - CAD Complete,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 16:53:31.307000000
9746,113595,11778,33641,4829,Not applicable,G16 - Discipline,AS_Global,N/A,ST-P-45,Slurry Tks - CAD Complete,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 12:56:35.550000000
9747,113596,2274,13282,4829,Phase 4 - Design,G02 - JSTEPS,AS_Global,P4,ST-P-130,Slurry Tks - Waiting for contractors to fixe a consortium,N,Admin,2023-06-04 15:40:21.100000000,Admin,2019-03-18 10:55:55.410000000
9748,113596,2275,13286,4829,PMC - Project Management Contract,G05 - Contract Type,AS_Global,1,ST-P-130,Slurry Tks - Waiting for contractors to fixe a consortium,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:55.413000000
9749,113596,2276,13287,4829,JESA Morocco,G07 - Location,AS_Global,1,ST-P-130,Slurry Tks - Waiting for contractors to fixe a consortium,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:55.413000000
9750,113596,2277,13288,4829,Flexibility,G08 - Project Gender,AS_Global,B,ST-P-130,Slurry Tks - Waiting for contractors to fixe a consortium,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:55.417000000
9751,113596,2278,13291,4829,Not applicable,G10 - OCP Field - Milestones,AS_Global,N/A,ST-P-130,Slurry Tks - Waiting for contractors to fixe a consortium,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:55.420000000
9752,113596,2279,13293,4829,ISBL & OSBL Common,G11 - Battery Limit,AS_Global,C0,ST-P-130,Slurry Tks - Waiting for contractors to fixe a consortium,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:55.423000000
9753,113596,2280,13294,4829,JESA,G12 - Supplier / Subs,AS_Global,JSA,ST-P-130,Slurry Tks - Waiting for contractors to fixe a consortium,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:55.423000000
9754,113596,2281,13312,4829,MEVS - Vessels,G14 - Equipment Type,AS_Global,JL000,ST-P-130,Slurry Tks - Waiting for contractors to fixe a consortium,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:55.427000000
9755,113596,2282,13315,4829,Not applicable,G15 - Cx Systems,AS_Global,N/A,ST-P-130,Slurry Tks - Waiting for contractors to fixe a consortium,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:55.427000000
9756,113596,2284,13327,4829,Initial Scope,G17 - Change Mgmt,AS_Global,INS,ST-P-130,Slurry Tks - Waiting for contractors to fixe a consortium,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:55.430000000
9757,113596,2285,13328,4829,Not applicable,G18 - Early Warning,AS_Global,N/A,ST-P-130,Slurry Tks - Waiting for contractors to fixe a consortium,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:55.430000000
9758,113596,2286,13331,4829,Not applicable,G18a - Warning Activity Identifier,AS_Global,N/A,ST-P-130,Slurry Tks - Waiting for contractors to fixe a consortium,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:55.437000000
9759,113596,2287,13333,4829,1st Re-Baseline Activity,G19 - Baseline Rev,AS_Global,BL1,ST-P-130,Slurry Tks - Waiting for contractors to fixe a consortium,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:55.440000000
9760,113790,2291,13344,4829,Not applicable,G29 - Interface Among Subs / Handover,AS_Global,N/A,EI-C-135,E&I HS - Terminate Agitators,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.073000000
9761,113790,2292,13349,4829,Not applicable,G30 - Milestone Payments,AS_Global,N/A,EI-C-135,E&I HS - Terminate Agitators,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.073000000
9762,113790,2293,13350,4829,Not applicable,G31 - Procurement Priority,AS_Global,N/A,EI-C-135,E&I HS - Terminate Agitators,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.077000000
9763,113790,2294,13352,4829,Not applicable,G33 - Pipe Size,AS_Global,N/A,EI-C-135,E&I HS - Terminate Agitators,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.077000000
9764,113790,2295,13354,4829,Sub-Contractor Supply & Install,G35 - Sub-Contractor Mode,AS_Global,SSI,EI-C-135,E&I HS - Terminate Agitators,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.080000000
9765,113790,2296,13358,4829,Not applicable,G36 - Project Document Types,AS_Global,N/A,EI-C-135,E&I HS - Terminate Agitators,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.080000000
9766,113790,2297,13361,4829,Not applicable,G37 - IPCS Level 2 (Optional),AS_Global,N/A,EI-C-135,E&I HS - Terminate Agitators,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.080000000
9767,113790,2300,13393,4829,Head Station,Zone,AS_Project,1.HS,EI-C-135,E&I HS - Terminate Agitators,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.083000000
9768,113790,2301,13400,4829,Additional Tanks,Package,AS_Project,TNK,EI-C-135,E&I HS - Terminate Agitators,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:10.083000000
