,Id,objectid,projectobjectid,wbsobjectid,wbsname,status,name,baselinestartdate,baselinefinishdate,startdate,finishdate,baselineduration,remainingduration,atcompletionduration,schedulepercentcomplete,primaryresourceobjectid,plannedlaborunits,actuallaborunits,floatpath,floatpathorder,totalfloat,unitspercentcomplete,type,actualstartdate,actualfinishdate,earlystartdate,earlyfinishdate,latestartdate,latefinishdate,calendarname,freefloat
362,EI-C-00,113777,4829,27910,TS - E&I,Not Started,E&I TS - Mobilize at site,2023-01-12 08:00:00,2023-01-25 16:00:00,2024-05-16 08:00:00,2024-05-29 16:00:00,80.0000000000,80.000000,80.0000000000,100.0000000000,,.000000,.000000,,,-4680.000000,.0000000000,Task Dependent,,,2024-05-16 08:00:00,2024-05-29 16:00:00,2022-01-25 08:00:00,2022-02-07 16:00:00,COVID-19 Construction,
363,EI-C-10a,113778,4829,27910,TS - E&I,Not Started,E&I TS - Pull Cable for Plant Lighting,2023-01-26 08:00:00,2023-02-22 16:00:00,2024-05-30 08:00:00,2024-06-28 16:00:00,160.0000000000,160.000000,160.0000000000,100.0000000000,,.000000,.000000,,,-4680.000000,.0000000000,Task Dependent,,,2024-05-30 08:00:00,2024-06-28 16:00:00,2022-02-08 08:00:00,2022-03-07 16:00:00,COVID-19 Construction,
364,EI-C-10b,113779,4829,27910,TS - E&I,Not Started,E&I TS - Install Plant Lighting,2023-02-23 08:00:00,2023-03-01 16:00:00,2024-07-01 08:00:00,2024-07-05 16:00:00,40.0000000000,40.000000,40.0000000000,100.0000000000,,.000000,.000000,,,-4680.000000,.0000000000,Task Dependent,,,2024-07-01 08:00:00,2024-07-05 16:00:00,2022-03-08 08:00:00,2022-03-14 16:00:00,COVID-19 Construction,
365,ST-C-ML11,113780,4829,27858,Terminal Station,Not Started,Slurry Tanks - Mechanical Completion at Terminal Station,2023-12-12 16:00:00,2023-12-12 16:00:00,2025-04-22 16:00:00,2025-04-22 16:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,-6248.000000,.0000000000,Finish Milestone,,,2025-04-22 16:00:00,2025-04-22 16:00:00,2022-03-14 16:00:00,2022-03-14 16:00:00,COVID-19 Construction,
366,ST-C-54,113781,4829,27911,TS Tanks - Piping,Not Started,Slurry Tks TS - Install Pipe at Tks Discharge Tie-in Point,2023-08-08 08:00:00,2023-08-30 16:00:00,2024-12-18 08:00:00,2025-01-08 16:00:00,120.0000000000,120.000000,120.0000000000,100.0000000000,,.000000,.000000,9,3,-6306.000000,.0000000000,Task Dependent,,,2024-12-18 08:00:00,2025-01-08 16:00:00,2021-10-29 14:00:00,2021-11-22 14:00:00,COVID-19 Construction,
367,ST-C-48,113782,4829,27911,TS Tanks - Piping,Not Started,Slurry Tks TS - Install Pipe Spools Feeding Tks at Top,2023-07-10 08:00:00,2023-11-08 16:00:00,2024-11-20 08:00:00,2025-03-17 16:00:00,664.0000000000,664.000000,664.0000000000,100.0000000000,,.000000,.000000,5,3,-6690.000000,.0000000000,Task Dependent,,,2024-11-20 08:00:00,2025-03-17 16:00:00,2021-07-19 14:00:00,2021-11-22 14:00:00,COVID-19 Construction,
368,ST-C-64,113783,4829,27911,TS Tanks - Piping,Not Started,Slurry Tks TS - All Tie-in Points Complete,2023-11-08 16:00:00,2023-11-08 16:00:00,2025-03-17 16:00:00,2025-03-17 16:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,6,1,-6610.000000,.0000000000,Finish Milestone,,,2025-03-17 16:00:00,2025-03-17 16:00:00,2021-12-06 14:00:00,2021-12-06 14:00:00,COVID-19 Construction,
369,ST-C-38,113784,4829,27911,TS Tanks - Piping,Not Started,Slurry Tks TS - Pipe Installation   (Except Tie-ins to Tks),2023-02-28 08:00:00,2023-05-24 16:00:00,2024-07-04 08:00:00,2024-10-03 16:00:00,480.0000000000,480.000000,480.0000000000,100.0000000000,,.000000,.000000,,,-5778.000000,.0000000000,Task Dependent,,,2024-07-04 08:00:00,2024-10-03 16:00:00,2021-08-26 14:00:00,2021-11-22 14:00:00,COVID-19 Construction,
370,ST-C-15a,113785,4829,27927,HS - Agitators,Not Started,Slurry Tks HS - Install Agitators & Structure,2023-01-17 08:00:00,2023-01-23 16:00:00,2024-04-18 08:00:00,2024-04-24 16:00:00,40.0000000000,40.000000,40.0000000000,100.0000000000,,.000000,.000000,,,-4692.000000,.0000000000,Task Dependent,,,2024-04-18 08:00:00,2024-04-24 16:00:00,2021-12-24 12:00:00,2021-12-31 12:00:00,COVID-19 Construction,
371,ST-C-00a,113786,4829,27927,HS - Agitators,In Progress,Slurry Tks HS - Agitator Structural FDNs,2022-09-29 08:00:00,2022-10-26 16:00:00,2022-09-17 00:00:00,2024-02-06 16:00:00,160.0000000000,80.000000,2800.0000000000,100.0000000000,,.000000,.000000,,,-4364.000000,.0000000000,Task Dependent,2022-09-17 00:00:00,,2024-01-24 08:00:00,2024-02-06 16:00:00,2021-11-30 12:00:00,2021-12-14 12:00:00,COVID-19 Construction,
372,ST-C-10a,113787,4829,27927,HS - Agitators,In Progress,Slurry Tks HS - Pre-assemble Agitator Structure,2022-12-09 08:00:00,2022-12-22 16:00:00,2022-09-21 00:00:00,2024-03-20 16:00:00,80.0000000000,64.000000,3032.0000000000,100.0000000000,,.000000,.000000,,,-4548.000000,.0000000000,Task Dependent,2022-09-21 00:00:00,,2024-03-11 08:00:00,2024-03-20 16:00:00,2021-12-14 12:00:00,2021-12-24 12:00:00,COVID-19 Construction,
373,ST-C-05a,113788,4829,27927,HS - Agitators,In Progress,Slurry Tks HS - Agitator Steel Support Material & Fab,2022-09-21 08:00:00,2022-10-26 16:00:00,2022-11-14 08:00:00,2024-02-08 16:00:00,208.0000000000,208.000000,2496.0000000000,100.0000000000,,.000000,.000000,,,-4380.000000,.0000000000,Task Dependent,2022-11-14 08:00:00,,2024-01-03 08:00:00,2024-02-08 16:00:00,2021-11-05 12:00:00,2021-12-14 12:00:00,COVID-19 Construction,
374,EI-C-10a10,113789,4829,27928,HS - E&I,Not Started,E&I HS - Pull Cable for Plant Lighting,2022-10-10 08:00:00,2022-10-21 16:00:00,2024-04-25 08:00:00,2024-05-27 12:00:00,80.0000000000,172.000000,172.0000000000,100.0000000000,,.000000,.000000,,,-4500.000000,.0000000000,Task Dependent,,,2024-04-25 08:00:00,2024-05-27 12:00:00,2022-02-04 12:00:00,2022-03-07 16:00:00,COVID-19 Construction,
375,EI-C-135,113790,4829,27848,Head Station,Not Started,E&I HS - Terminate Agitators,2023-03-30 08:00:00,2023-04-04 16:00:00,2024-05-03 12:00:00,2024-05-09 12:00:00,32.0000000000,32.000000,32.0000000000,100.0000000000,,.000000,.000000,,,-4768.000000,.0000000000,Task Dependent,,,2024-05-03 12:00:00,2024-05-09 12:00:00,2021-12-27 12:00:00,2021-12-31 12:00:00,COVID-19 Construction,
376,EI-C-10b10,113791,4829,27928,HS - E&I,Not Started,E&I HS - Install Plant Lighting,2022-10-24 08:00:00,2022-10-28 16:00:00,2024-05-27 12:00:00,2024-06-03 12:00:00,40.0000000000,40.000000,40.0000000000,100.0000000000,,.000000,.000000,,,-4500.000000,.0000000000,Task Dependent,,,2024-05-27 12:00:00,2024-06-03 12:00:00,2022-03-08 08:00:00,2022-03-14 16:00:00,COVID-19 Construction,
377,ST-C-ML1,113792,4829,27848,Head Station,Not Started,Slurry Tanks - Mechanical Completion at Head Station,2023-04-04 16:00:00,2023-04-04 16:00:00,2024-05-09 12:00:00,2024-05-09 12:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,-4768.000000,.0000000000,Finish Milestone,,,2024-05-09 12:00:00,2024-05-09 12:00:00,2021-12-31 12:00:00,2021-12-31 12:00:00,COVID-19 Construction,
378,EI-C-85,113793,4829,27928,HS - E&I,Not Started,E&I HS - Mobilize at site,2022-09-29 08:00:00,2022-09-30 16:00:00,2024-04-10 12:00:00,2024-04-16 12:00:00,16.0000000000,16.000000,16.0000000000,100.0000000000,,.000000,.000000,,,-4396.000000,.0000000000,Task Dependent,,,2024-04-10 12:00:00,2024-04-16 12:00:00,2022-02-11 08:00:00,2022-02-14 16:00:00,COVID-19 Construction,
379,EI-C-105,113794,4829,27928,HS - E&I,Not Started,E&I HS - Work at Electrical Bldg,2022-10-03 08:00:00,2022-10-21 16:00:00,2024-04-16 12:00:00,2024-05-08 12:00:00,120.0000000000,120.000000,120.0000000000,100.0000000000,,.000000,.000000,,,-4396.000000,.0000000000,Task Dependent,,,2024-04-16 12:00:00,2024-05-08 12:00:00,2022-02-15 08:00:00,2022-03-07 16:00:00,COVID-19 Construction,
380,ST-C-34a,113795,4829,27929,HS Tanks - Structural part,Completed,"Slurry Tks HS - Field Erect, Weld Tks",2019-07-19 00:00:00,2022-06-07 08:00:00,2019-07-19 00:00:00,2022-06-07 08:00:00,4456.0000000000,.000000,4456.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2019-07-19 00:00:00,2022-06-07 08:00:00,2024-01-23 16:00:00,2024-01-23 16:00:00,2021-11-30 12:00:00,2021-11-30 12:00:00,COVID-19 Construction,
381,ST-C-52a,113796,4829,27848,Head Station,Not Started,Slurry Tks HS - Walkdown / Punch List / Correct PL Items,2023-03-10 08:00:00,2023-03-29 16:00:00,2024-04-10 12:00:00,2024-05-03 12:00:00,112.0000000000,112.000000,112.0000000000,100.0000000000,,.000000,.000000,,,-4768.000000,.0000000000,Task Dependent,,,2024-04-10 12:00:00,2024-05-03 12:00:00,2021-12-07 12:00:00,2021-12-27 12:00:00,COVID-19 Construction,
382,ST-C-56a,113797,4829,27848,Head Station,Not Started,Slurry Tks HS - Mechanical Completion ONLY Tks,2023-03-29 16:00:00,2023-03-29 16:00:00,2024-05-03 12:00:00,2024-05-03 12:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,-4768.000000,.0000000000,Finish Milestone,,,2024-05-03 12:00:00,2024-05-03 12:00:00,2021-12-27 12:00:00,2021-12-27 12:00:00,COVID-19 Construction,
383,ST-C-46a,113798,4829,27929,HS Tanks - Structural part,Not Started,Slurry Tks HS - Sand Blasting,2022-12-02 08:00:00,2022-12-08 16:00:00,2024-03-04 08:00:00,2024-03-08 16:00:00,40.0000000000,40.000000,40.0000000000,100.0000000000,,.000000,.000000,,,-4724.000000,.0000000000,Task Dependent,,,2024-03-04 08:00:00,2024-03-08 16:00:00,2021-11-04 12:00:00,2021-11-11 12:00:00,COVID-19 Construction,
384,ST-C-44a,113799,4829,27929,HS Tanks - Structural part,Not Started,Slurry Tks HS - Rubberling and Tks Hydrotesting,2022-09-30 08:00:00,2022-12-01 16:00:00,2023-12-29 08:00:00,2024-03-01 16:00:00,352.0000000000,352.000000,352.0000000000,100.0000000000,,.000000,.000000,,,-4724.000000,.0000000000,Task Dependent,,,2023-12-29 08:00:00,2024-03-01 16:00:00,2021-09-02 12:00:00,2021-11-04 12:00:00,COVID-19 Construction,
385,ST-C-50a,113800,4829,27929,HS Tanks - Structural part,Not Started,Slurry Tks HS - Lining/Prime/Paint,2022-12-09 08:00:00,2023-01-16 16:00:00,2024-03-11 08:00:00,2024-04-17 16:00:00,208.0000000000,208.000000,208.0000000000,100.0000000000,,.000000,.000000,,,-4724.000000,.0000000000,Task Dependent,,,2024-03-11 08:00:00,2024-04-17 16:00:00,2021-11-11 12:00:00,2021-12-20 12:00:00,COVID-19 Construction,
386,ST-C-42a,113801,4829,27929,HS Tanks - Structural part,Not Started,Slurry Tks HS - Erect Tk Stairs/Grating/Handrails,2022-09-29 08:00:00,2022-10-12 16:00:00,2024-01-24 08:00:00,2024-02-06 16:00:00,80.0000000000,80.000000,80.0000000000,100.0000000000,,.000000,.000000,,,-4364.000000,.0000000000,Task Dependent,,,2024-01-24 08:00:00,2024-02-06 16:00:00,2021-11-30 12:00:00,2021-12-14 12:00:00,COVID-19 Construction,
387,ST-C-38a,113802,4829,27930,HS Tanks - Piping,Not Started,Slurry Tks HS - Pipe Installation (Except Tie-ins to Tks),2022-12-02 08:00:00,2023-03-09 16:00:00,2024-03-12 08:00:00,2024-04-10 12:00:00,552.0000000000,172.000000,172.0000000000,100.0000000000,,.000000,.000000,,,-4768.000000,.0000000000,Task Dependent,,,2024-03-12 08:00:00,2024-04-10 12:00:00,2021-11-05 08:00:00,2021-12-07 12:00:00,COVID-19 Construction,
388,ST-C-54a,113803,4829,27930,HS Tanks - Piping,Not Started,Slurry Tks HS - Install Pipe at Tks Discharge Tie-in Point,2023-01-17 08:00:00,2023-01-23 16:00:00,2024-04-18 08:00:00,2024-04-24 16:00:00,40.0000000000,40.000000,40.0000000000,100.0000000000,,.000000,.000000,,,-4724.000000,.0000000000,Task Dependent,,,2024-04-18 08:00:00,2024-04-24 16:00:00,2021-12-20 12:00:00,2021-12-27 12:00:00,COVID-19 Construction,
389,ST-C-48a,113804,4829,27930,HS Tanks - Piping,Not Started,Slurry Tks HS - Install Pipe Spools Feeding Tks at Top,2022-12-16 08:00:00,2022-12-22 16:00:00,2024-03-14 08:00:00,2024-03-20 16:00:00,40.0000000000,40.000000,40.0000000000,100.0000000000,,.000000,.000000,,,-4540.000000,.0000000000,Task Dependent,,,2024-03-14 08:00:00,2024-03-20 16:00:00,2021-12-20 12:00:00,2021-12-27 12:00:00,COVID-19 Construction,
390,ST-C-64a,113805,4829,27930,HS Tanks - Piping,Not Started,Slurry Tks HS - All Tie-in Points Complete,2023-01-23 16:00:00,2023-01-23 16:00:00,2024-04-24 16:00:00,2024-04-24 16:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,-4724.000000,.0000000000,Finish Milestone,,,2024-04-24 16:00:00,2024-04-24 16:00:00,2021-12-27 12:00:00,2021-12-27 12:00:00,COVID-19 Construction,
391,LOE-C-600,113806,4829,27894,CONS-Daoui Splitter Box,Completed,TS - Transfer Structural Parts [LOE],2019-06-24 00:00:00,2019-06-24 00:00:00,2019-06-24 00:00:00,2019-06-24 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Level Of Effort,2019-06-24 00:00:00,2019-06-24 00:00:00,,,,,COVID-19 Construction,
392,ST-C-750,113807,4829,27913,Daoui Splitter Box - Piping,Completed,Slurry Tks DO - Pipe Installation,2019-03-01 00:00:00,2019-04-26 10:09:00,2019-03-01 00:00:00,2019-04-26 10:09:00,322.1500000000,.000000,322.1500000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2019-03-01 00:00:00,2019-04-26 10:09:00,2024-01-02 16:00:00,2024-01-02 16:00:00,2022-03-14 16:00:00,2022-03-14 16:00:00,COVID-19 Construction,
393,ST-C-760,113808,4829,27913,Daoui Splitter Box - Piping,Completed,Slurry Tks DO - Pipe Hydro,2019-06-08 00:00:00,2019-06-21 00:00:00,2019-06-08 00:00:00,2019-06-21 00:00:00,72.0000000000,.000000,72.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2019-06-08 00:00:00,2019-06-21 00:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,2022-03-14 16:00:00,2022-03-14 16:00:00,COVID-19 Construction,
394,ST-C-770,113809,4829,27913,Daoui Splitter Box - Piping,Completed,Slurry Tks DO- Install Pipe Spools Feeding Tks at Top,2019-04-17 00:00:00,2019-06-08 00:00:00,2019-04-17 00:00:00,2019-06-08 00:00:00,280.0000000000,.000000,280.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2019-04-17 00:00:00,2019-06-08 00:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,2021-12-24 14:00:00,2021-12-24 14:00:00,COVID-19 Construction,
395,ST-C-720,113810,4829,27914,Daoui Splitter Box - Structural parts,Completed,Slurry Tks DO -  Splitter Box Erection & painting,2019-01-14 08:00:00,2019-03-29 00:00:00,2019-01-14 08:00:00,2019-03-29 00:00:00,432.0000000000,.000000,432.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2019-01-14 08:00:00,2019-03-29 00:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,2021-12-24 14:00:00,2021-12-24 14:00:00,COVID-19 Construction,
396,ST-C-730,113811,4829,27914,Daoui Splitter Box - Structural parts,Completed,Slurry Tks DO -  Splitter Box Mechanical Completion,2019-03-29 00:00:00,2019-06-12 00:00:00,2019-03-29 00:00:00,2019-06-12 00:00:00,400.0000000000,.000000,400.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2019-03-29 00:00:00,2019-06-12 00:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,2021-12-24 14:00:00,2021-12-24 14:00:00,COVID-19 Construction,
397,ST-C-740,113812,4829,27914,Daoui Splitter Box - Structural parts,Completed,Slurry Tks DO -  Splitter Box Structure & supports,2018-10-09 00:00:00,2019-04-24 09:36:00,2018-10-09 00:00:00,2019-04-24 09:36:00,1097.6000000000,.000000,1097.6000000000,100.0000000000,,3602.000000,.000000,,,,.0000000000,Task Dependent,2018-10-09 00:00:00,2019-04-24 09:36:00,2024-01-02 16:00:00,2024-01-02 16:00:00,2021-12-24 14:00:00,2021-12-24 14:00:00,COVID-19 Construction,
398,ST-C-20b,113813,4829,27916,BA Tanks - Civil Works,Not Started,Slurry Tks BA - Civil FDNs for Tks,2022-11-30 08:00:00,2023-02-22 14:24:00,2024-04-01 08:00:00,2024-06-28 14:24:00,478.4000000000,478.400000,478.4000000000,100.0000000000,,.000000,.000000,1,8,-6863.800000,.0000000000,Task Dependent,,,2024-04-01 08:00:00,2024-06-28 14:24:00,2020-07-06 08:12:00,2021-01-06 14:36:00,COVID-19 Construction,
399,ST-C-820,113814,4829,27917,BA Tanks - Piping,Not Started,Slurry Tks BA - Install Pipe at Tks Discharge Tie-in Point,2023-11-20 12:48:00,2023-12-04 12:48:00,2025-03-27 12:48:00,2025-04-14 12:48:00,80.0000000000,80.000000,80.0000000000,100.0000000000,,.000000,.000000,3,1,-6711.800000,.0000000000,Task Dependent,,,2025-03-27 12:48:00,2025-04-14 12:48:00,2021-11-29 13:00:00,2021-12-13 13:00:00,COVID-19 Construction,
400,ST-C-810,113815,4829,27917,BA Tanks - Piping,Not Started,Slurry Tks BA - Install Pipe Spools Feeding Tks at Top,2023-05-26 10:00:00,2023-06-26 10:00:00,2024-10-07 10:00:00,2024-11-05 10:00:00,168.0000000000,168.000000,168.0000000000,100.0000000000,,.000000,.000000,,,-5837.000000,.0000000000,Task Dependent,,,2024-10-07 10:00:00,2024-11-05 10:00:00,2021-11-11 13:00:00,2021-12-13 13:00:00,COVID-19 Construction,
401,ST-C-830,113816,4829,27917,BA Tanks - Piping,Not Started,Slurry Tks BA - All Tie-in Points Complete,2023-12-04 12:48:00,2023-12-04 12:48:00,2025-04-14 12:48:00,2025-04-14 12:48:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,3,2,-6711.800000,.0000000000,Finish Milestone,,,2025-04-14 12:48:00,2025-04-14 12:48:00,2021-12-13 13:00:00,2021-12-13 13:00:00,COVID-19 Construction,
402,ST-C-790,113817,4829,27917,BA Tanks - Piping,Not Started,Slurry Tks BA - Pipe Installation   (Except Tie-ins to Tks),2023-03-29 10:00:00,2023-05-26 10:00:00,2024-08-06 10:00:00,2024-10-07 10:00:00,320.0000000000,320.000000,320.0000000000,100.0000000000,,.000000,.000000,,,-5837.000000,.0000000000,Task Dependent,,,2024-08-06 10:00:00,2024-10-07 10:00:00,2021-09-15 13:00:00,2021-11-11 13:00:00,COVID-19 Construction,
403,ST-C-52b,113818,4829,27918,BA Tanks - Structural Parts,Not Started,Slurry Tks BA - Walkdown / Punch List / Correct PL Items,2023-11-20 12:48:00,2023-12-15 12:48:00,2025-03-27 12:48:00,2025-04-25 12:48:00,152.0000000000,152.000000,152.0000000000,100.0000000000,,.000000,.000000,1,13,-6863.800000,.0000000000,Task Dependent,,,2025-03-27 12:48:00,2025-04-25 12:48:00,2021-11-01 13:00:00,2021-11-29 13:00:00,COVID-19 Construction,
404,ST-C-34b,113819,4829,27918,BA Tanks - Structural Parts,Not Started,Slurry Tks BA - Field Erect & Weld Tks,2023-02-22 14:24:00,2023-08-17 14:24:00,2024-06-28 14:24:00,2024-12-26 14:24:00,968.0000000000,968.000000,968.0000000000,100.0000000000,,.000000,.000000,1,9,-6863.800000,.0000000000,Task Dependent,,,2024-06-28 14:24:00,2024-12-26 14:24:00,2021-01-06 14:36:00,2021-07-28 14:36:00,COVID-19 Construction,
405,ST-C-42b,113820,4829,27918,BA Tanks - Structural Parts,Not Started,Slurry Tks BA - Erect Tk Stairs/Grating/Handrails,2023-08-02 14:24:00,2023-08-17 14:24:00,2024-12-12 14:24:00,2024-12-26 14:24:00,80.0000000000,80.000000,80.0000000000,100.0000000000,,.000000,.000000,,,-6201.400000,.0000000000,Task Dependent,,,2024-12-12 14:24:00,2024-12-26 14:24:00,2021-11-12 13:00:00,2021-11-29 13:00:00,COVID-19 Construction,
406,ST-C-46b,113821,4829,27918,BA Tanks - Structural Parts,Not Started,Slurry Tks BA - Sand Blasting,2023-09-08 14:24:00,2023-10-06 12:48:00,2025-01-17 14:24:00,2025-02-13 12:48:00,150.4000000000,150.400000,150.4000000000,100.0000000000,,.000000,.000000,1,11,-6863.800000,.0000000000,Task Dependent,,,2025-01-17 14:24:00,2025-02-13 12:48:00,2021-08-23 14:36:00,2021-09-17 13:00:00,COVID-19 Construction,
407,ST-C-44b,113822,4829,27918,BA Tanks - Structural Parts,Not Started,Slurry Tks BA - Tks Hydrotesting,2023-08-17 14:24:00,2023-09-08 14:24:00,2024-12-26 14:24:00,2025-01-17 14:24:00,120.0000000000,120.000000,120.0000000000,100.0000000000,,.000000,.000000,1,10,-6863.800000,.0000000000,Task Dependent,,,2024-12-26 14:24:00,2025-01-17 14:24:00,2021-07-28 14:36:00,2021-08-23 14:36:00,COVID-19 Construction,
408,ST-C-50b,113823,4829,27918,BA Tanks - Structural Parts,Not Started,Slurry Tks BA - Lining/Prime/Paint,2023-10-06 12:48:00,2023-11-20 12:48:00,2025-02-13 12:48:00,2025-03-27 12:48:00,240.0000000000,240.000000,240.0000000000,100.0000000000,,.000000,.000000,1,12,-6863.800000,.0000000000,Task Dependent,,,2025-02-13 12:48:00,2025-03-27 12:48:00,2021-09-17 13:00:00,2021-11-01 13:00:00,COVID-19 Construction,
409,ST-C-56b,113824,4829,27918,BA Tanks - Structural Parts,Not Started,Slurry Tks BA - Mechanical Completion (ONLY Tks),2023-12-15 12:48:00,2023-12-15 12:48:00,2025-04-25 12:48:00,2025-04-25 12:48:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,1,14,-6863.800000,.0000000000,Finish Milestone,,,2025-04-25 12:48:00,2025-04-25 12:48:00,2021-11-29 13:00:00,2021-11-29 13:00:00,COVID-19 Construction,
410,EI-C-165,113825,4829,27919,BA E&I,Not Started,E&I BA - Work at Electrical Bldg,2023-08-25 14:24:00,2023-09-15 14:24:00,2025-01-03 14:24:00,2025-01-24 14:24:00,120.0000000000,120.000000,120.0000000000,100.0000000000,,.000000,.000000,,,-6441.400000,.0000000000,Task Dependent,,,2025-01-03 14:24:00,2025-01-24 14:24:00,2021-10-22 13:00:00,2021-11-12 13:00:00,COVID-19 Construction,
411,EI-C-185,113826,4829,27919,BA E&I,Not Started,E&I BA - Terminate Pump,2023-12-15 12:48:00,2023-12-22 12:48:00,2025-04-25 12:48:00,2025-05-05 12:48:00,40.0000000000,40.000000,40.0000000000,100.0000000000,,.000000,.000000,1,15,-6863.800000,.0000000000,Task Dependent,,,2025-04-25 12:48:00,2025-05-05 12:48:00,2021-11-29 13:00:00,2021-12-06 13:00:00,COVID-19 Construction,
412,EI-C-195,113827,4829,27919,BA E&I,Not Started,E&I BA - Terminate Agitators,2023-12-22 12:48:00,2023-12-29 12:48:00,2025-05-05 12:48:00,2025-05-12 12:48:00,40.0000000000,40.000000,40.0000000000,88.0000000000,,.000000,.000000,1,16,-6863.800000,.0000000000,Task Dependent,,,2025-05-05 12:48:00,2025-05-12 12:48:00,2021-12-06 13:00:00,2021-12-13 13:00:00,COVID-19 Construction,
413,EI-C-145,113828,4829,27919,BA E&I,Not Started,E&I BA - Mobilize at site,2023-08-17 14:24:00,2023-08-25 14:24:00,2024-12-26 14:24:00,2025-01-03 14:24:00,40.0000000000,40.000000,40.0000000000,100.0000000000,,.000000,.000000,,,-6441.400000,.0000000000,Task Dependent,,,2024-12-26 14:24:00,2025-01-03 14:24:00,2021-10-14 13:00:00,2021-10-22 13:00:00,COVID-19 Construction,
414,EI-C-10a20,113829,4829,27919,BA E&I,Not Started,E&I BA - Pull Cable for Plant Lighting,2023-09-01 14:24:00,2023-09-15 14:24:00,2025-01-10 14:24:00,2025-01-24 14:24:00,80.0000000000,80.000000,80.0000000000,100.0000000000,,.000000,.000000,,,-6441.400000,.0000000000,Task Dependent,,,2025-01-10 14:24:00,2025-01-24 14:24:00,2021-10-29 13:00:00,2021-11-12 13:00:00,COVID-19 Construction,
415,EI-C-10b20,113830,4829,27919,BA E&I,Not Started,E&I BA - Install Plant Lighting,2023-09-15 14:24:00,2023-10-02 14:24:00,2025-01-24 14:24:00,2025-02-07 14:24:00,80.0000000000,80.000000,80.0000000000,100.0000000000,,.000000,.000000,,,-6441.400000,.0000000000,Task Dependent,,,2025-01-24 14:24:00,2025-02-07 14:24:00,2021-11-12 13:00:00,2021-11-29 13:00:00,COVID-19 Construction,
416,ST-C-ML21,113831,4829,27919,BA E&I,Not Started,Slurry Tanks - Mechanical Completion at Beni Amir,2023-12-29 12:48:00,2023-12-29 12:48:00,2025-05-12 12:48:00,2025-05-12 12:48:00,.0000000000,.000000,.0000000000,.0000000000,,.000000,.000000,1,17,-6863.800000,.0000000000,Finish Milestone,,,2025-05-12 12:48:00,2025-05-12 12:48:00,2021-12-13 13:00:00,2021-12-13 13:00:00,COVID-19 Construction,
417,ST-C-15b,113832,4829,27920,BA Agitators,Not Started,Slurry Tks BA - Install Agitators & Structure,2023-12-04 12:48:00,2023-12-11 12:48:00,2025-04-14 12:48:00,2025-04-21 12:48:00,40.0000000000,40.000000,40.0000000000,100.0000000000,,.000000,.000000,2,2,-6791.800000,.0000000000,Task Dependent,,,2025-04-14 12:48:00,2025-04-21 12:48:00,2021-11-29 13:00:00,2021-12-06 13:00:00,COVID-19 Construction,
418,ST-C-00b,113833,4829,27920,BA Agitators,Not Started,Slurry Tks BA - Agitator Structural FDNs,2022-11-30 08:00:00,2022-12-27 16:00:00,2024-04-01 08:00:00,2024-04-30 16:00:00,160.0000000000,160.000000,160.0000000000,100.0000000000,,.000000,.000000,,,-4995.000000,.0000000000,Task Dependent,,,2024-04-01 08:00:00,2024-04-30 16:00:00,2021-10-14 13:00:00,2021-11-12 13:00:00,COVID-19 Construction,
419,ST-C-10b,113834,4829,27920,BA Agitators,Not Started,Slurry Tks BA - Pre-assemble Agitator Structure,2023-11-20 12:48:00,2023-12-04 12:48:00,2025-03-27 12:48:00,2025-04-14 12:48:00,80.0000000000,80.000000,80.0000000000,100.0000000000,,.000000,.000000,2,1,-6791.800000,.0000000000,Task Dependent,,,2025-03-27 12:48:00,2025-04-14 12:48:00,2021-11-12 13:00:00,2021-11-29 13:00:00,COVID-19 Construction,
420,ST-C-05b,113835,4829,27920,BA Agitators,Not Started,Slurry Tks BA - Agitator Steel Support Material & Fab,2022-12-21 08:00:00,2023-01-18 16:00:00,2024-04-24 08:00:00,2024-05-22 16:00:00,160.0000000000,160.000000,160.0000000000,100.0000000000,,.000000,.000000,,,-5115.000000,.0000000000,Task Dependent,,,2024-04-24 08:00:00,2024-05-22 16:00:00,2021-10-14 13:00:00,2021-11-12 13:00:00,COVID-19 Construction,
